tx_id	gene_id
ENST00000397766	ENSG00000182405
ENST00000267750	ENSG00000128463
ENST00000249209	ENSG00000128463
ENST00000560911	ENSG00000128463
ENST00000557941	ENSG00000128463
ENST00000561372	ENSG00000128463
ENST00000559078	ENSG00000128463
ENST00000558205	ENSG00000128463
ENST00000557879	ENSG00000128463
ENST00000558102	ENSG00000128463
ENST00000559421	ENSG00000128463
ENST00000558810	ENSG00000128463
ENST00000561246	ENSG00000128463
ENST00000560947	ENSG00000128463
ENST00000559867	ENSG00000259468
ENST00000568912	ENSG00000261559
ENST00000615639	ENSG00000278582
ENST00000623582	ENSG00000279364
ENST00000560140	ENSG00000259181
ENST00000560683	ENSG00000259587
ENST00000560893	ENSG00000259411
ENST00000560866	ENSG00000248079
ENST00000560056	ENSG00000259245
ENST00000561236	ENSG00000259395
ENST00000566382	ENSG00000261315
ENST00000604029	ENSG00000270304
ENST00000558625	ENSG00000166069
ENST00000558148	ENSG00000166069
ENST00000558158	ENSG00000166069
ENST00000559813	ENSG00000166069
ENST00000305752	ENSG00000171262
ENST00000560231	ENSG00000259326
ENST00000557946	ENSG00000259747
ENST00000318792	ENSG00000175779
ENST00000560709	ENSG00000259278
ENST00000560259	ENSG00000259423
ENST00000560129	ENSG00000259423
ENST00000625107	ENSG00000175746
ENST00000561223	ENSG00000175746
ENST00000560552	ENSG00000259269
ENST00000560815	ENSG00000259269
ENST00000397591	ENSG00000137801
ENST00000497720	ENSG00000137801
ENST00000466755	ENSG00000137801
ENST00000484734	ENSG00000137801
ENST00000559746	ENSG00000137801
ENST00000564211	ENSG00000261136
ENST00000499797	ENSG00000246863
ENST00000558675	ENSG00000246863
ENST00000624709	ENSG00000128829
ENST00000559311	ENSG00000128829
ENST00000558743	ENSG00000128829
ENST00000559032	ENSG00000128829
ENST00000558823	ENSG00000128829
ENST00000559012	ENSG00000248508
ENST00000558715	ENSG00000156970
ENST00000559461	ENSG00000156970
ENST00000558972	ENSG00000156970
ENST00000558151	ENSG00000156970
ENST00000568093	ENSG00000260648
ENST00000624274	ENSG00000279537
ENST00000623564	ENSG00000279409
ENST00000557926	ENSG00000137843
ENST00000557808	ENSG00000137843
ENST00000559520	ENSG00000259307
ENST00000559030	ENSG00000259198
ENST00000560415	ENSG00000259330
ENST00000560745	ENSG00000233041
ENST00000448599	ENSG00000233041
ENST00000558623	ENSG00000140323
ENST00000559591	ENSG00000128944
ENST00000561196	ENSG00000128944
ENST00000557920	ENSG00000128944
ENST00000560673	ENSG00000128944
ENST00000559083	ENSG00000128944
ENST00000561367	ENSG00000128944
ENST00000610693	ENSG00000128928
ENST00000558610	ENSG00000128928
ENST00000484250	ENSG00000128928
ENST00000497252	ENSG00000128928
ENST00000560660	ENSG00000128928
ENST00000497816	ENSG00000128928
ENST00000559575	ENSG00000128928
ENST00000466756	ENSG00000128928
ENST00000560846	ENSG00000140320
ENST00000561464	ENSG00000140320
ENST00000306243	ENSG00000169105
ENST00000559991	ENSG00000169105
ENST00000315616	ENSG00000166133
ENST00000559271	ENSG00000166133
ENST00000559841	ENSG00000259254
ENST00000528967	ENSG00000137812
ENST00000532347	ENSG00000137812
ENST00000531626	ENSG00000137812
ENST00000526763	ENSG00000051180
ENST00000260447	ENSG00000137880
ENST00000561160	ENSG00000137880
ENST00000558670	ENSG00000137880
ENST00000559445	ENSG00000137880
ENST00000559932	ENSG00000137880
ENST00000558467	ENSG00000137880
ENST00000344320	ENSG00000188277
ENST00000570108	ENSG00000166140
ENST00000564258	ENSG00000166140
ENST00000355341	ENSG00000166140
ENST00000336455	ENSG00000166140
ENST00000299173	ENSG00000166140
ENST00000568062	ENSG00000166140
ENST00000563530	ENSG00000166140
ENST00000566407	ENSG00000166140
ENST00000567756	ENSG00000166140
ENST00000561617	ENSG00000166140
ENST00000569057	ENSG00000166140
ENST00000561768	ENSG00000166140
ENST00000560078	ENSG00000166140
ENST00000566767	ENSG00000166140
ENST00000568823	ENSG00000166145
ENST00000563656	ENSG00000166145
ENST00000566928	ENSG00000166145
ENST00000564375	ENSG00000166145
ENST00000569589	ENSG00000166145
ENST00000563135	ENSG00000166145
ENST00000566642	ENSG00000166145
ENST00000568200	ENSG00000166145
ENST00000220509	ENSG00000104142
ENST00000558855	ENSG00000104142
ENST00000558474	ENSG00000104142
ENST00000503052	ENSG00000251161
ENST00000557876	ENSG00000128917
ENST00000249749	ENSG00000128917
ENST00000559440	ENSG00000128917
ENST00000444189	ENSG00000128965
ENST00000446533	ENSG00000128965
ENST00000617768	ENSG00000128965
ENST00000617961	ENSG00000128965
ENST00000487220	ENSG00000128965
ENST00000561388	ENSG00000259617
ENST00000558101	ENSG00000259463
ENST00000558967	ENSG00000259521
ENST00000560178	ENSG00000259521
ENST00000528023	ENSG00000157021
ENST00000558457	ENSG00000247556
ENST00000559368	ENSG00000247556
ENST00000560545	ENSG00000247556
ENST00000561226	ENSG00000247556
ENST00000557993	ENSG00000247556
ENST00000559959	ENSG00000259396
ENST00000473214	ENSG00000137815
ENST00000560447	ENSG00000137815
ENST00000558117	ENSG00000137815
ENST00000561076	ENSG00000137815
ENST00000425927	ENSG00000137825
ENST00000260386	ENSG00000137825
ENST00000462816	ENSG00000137825
ENST00000560992	ENSG00000092445
ENST00000560227	ENSG00000092445
ENST00000559815	ENSG00000092445
ENST00000568343	ENSG00000092445
ENST00000560162	ENSG00000092445
ENST00000559851	ENSG00000092445
ENST00000568490	ENSG00000092445
ENST00000566288	ENSG00000174197
ENST00000568255	ENSG00000174197
ENST00000619521	ENSG00000174197
ENST00000515164	ENSG00000137802
ENST00000397299	ENSG00000243789
ENST00000408047	ENSG00000243789
ENST00000431823	ENSG00000243789
ENST00000405106	ENSG00000243789
ENST00000562035	ENSG00000243789
ENST00000476036	ENSG00000168970
ENST00000478178	ENSG00000243789
ENST00000461382	ENSG00000243708
ENST00000458483	ENSG00000243708
ENST00000483748	ENSG00000243708
ENST00000569354	ENSG00000243708
ENST00000309874	ENSG00000174171
ENST00000564432	ENSG00000174171
ENST00000564168	ENSG00000259883
ENST00000552704	ENSG00000257797
ENST00000561800	ENSG00000261002
ENST00000561871	ENSG00000214013
ENST00000562170	ENSG00000214013
ENST00000570013	ENSG00000214013
ENST00000568687	ENSG00000214013
ENST00000568953	ENSG00000214013
ENST00000567596	ENSG00000214013
ENST00000566690	ENSG00000214013
ENST00000397200	ENSG00000092529
ENST00000569827	ENSG00000092529
ENST00000567071	ENSG00000092529
ENST00000337571	ENSG00000092529
ENST00000356316	ENSG00000092529
ENST00000569136	ENSG00000092529
ENST00000561817	ENSG00000092529
ENST00000565173	ENSG00000092529
ENST00000397204	ENSG00000092529
ENST00000565559	ENSG00000092529
ENST00000565274	ENSG00000092529
ENST00000564503	ENSG00000092529
ENST00000466222	ENSG00000092529
ENST00000562199	ENSG00000092529
ENST00000567817	ENSG00000092529
ENST00000568153	ENSG00000092529
ENST00000563333	ENSG00000092531
ENST00000607467	ENSG00000137814
ENST00000562139	ENSG00000159433
ENST00000567456	ENSG00000246283
ENST00000500850	ENSG00000246283
ENST00000570109	ENSG00000137842
ENST00000569897	ENSG00000137842
ENST00000566308	ENSG00000137842
ENST00000566122	ENSG00000137842
ENST00000564630	ENSG00000166946
ENST00000566515	ENSG00000166946
ENST00000569745	ENSG00000166946
ENST00000563065	ENSG00000166946
ENST00000567434	ENSG00000166946
ENST00000566833	ENSG00000166946
ENST00000568507	ENSG00000166946
ENST00000565296	ENSG00000166946
ENST00000562553	ENSG00000166946
ENST00000567690	ENSG00000166946
ENST00000444658	ENSG00000166946
ENST00000566882	ENSG00000166946
ENST00000568936	ENSG00000166946
ENST00000565958	ENSG00000166946
ENST00000565555	ENSG00000168803
ENST00000566154	ENSG00000168803
ENST00000570081	ENSG00000137822
ENST00000563517	ENSG00000137822
ENST00000564511	ENSG00000137822
ENST00000563412	ENSG00000137822
ENST00000562053	ENSG00000137822
ENST00000563147	ENSG00000137822
ENST00000565548	ENSG00000137822
ENST00000566251	ENSG00000137822
ENST00000453782	ENSG00000237289
ENST00000300283	ENSG00000237289
ENST00000437924	ENSG00000237289
ENST00000475589	ENSG00000237289
ENST00000481666	ENSG00000237289
ENST00000449946	ENSG00000237289
ENST00000417289	ENSG00000237289
ENST00000441322	ENSG00000237289
ENST00000498538	ENSG00000237289
ENST00000453733	ENSG00000237289
ENST00000437534	ENSG00000237289
ENST00000428981	ENSG00000237289
ENST00000627381	ENSG00000237289
ENST00000411560	ENSG00000237289
ENST00000434505	ENSG00000223572
ENST00000411750	ENSG00000223572
ENST00000457648	ENSG00000223572
ENST00000413453	ENSG00000223572
ENST00000415044	ENSG00000223572
ENST00000626814	ENSG00000223572
ENST00000479938	ENSG00000223572
ENST00000497349	ENSG00000167004
ENST00000474290	ENSG00000140264
ENST00000249786	ENSG00000140264
ENST00000630046	ENSG00000140264
ENST00000486144	ENSG00000140264
ENST00000409960	ENSG00000140264
ENST00000409646	ENSG00000140264
ENST00000445816	ENSG00000140264
ENST00000339624	ENSG00000140264
ENST00000409291	ENSG00000140264
ENST00000409617	ENSG00000140264
ENST00000475927	ENSG00000140264
ENST00000402131	ENSG00000140264
ENST00000403425	ENSG00000140264
ENST00000430901	ENSG00000140264
ENST00000409614	ENSG00000140264
ENST00000406925	ENSG00000242028
ENST00000498605	ENSG00000242028
ENST00000442995	ENSG00000242028
ENST00000458412	ENSG00000242028
ENST00000497142	ENSG00000242028
ENST00000478130	ENSG00000092470
ENST00000508195	ENSG00000250130
ENST00000559550	ENSG00000166734
ENST00000559151	ENSG00000166734
ENST00000559738	ENSG00000137770
ENST00000559175	ENSG00000137770
ENST00000558227	ENSG00000104131
ENST00000558053	ENSG00000104131
ENST00000536248	ENSG00000104131
ENST00000558353	ENSG00000104131
ENST00000558006	ENSG00000259659
ENST00000558401	ENSG00000166710
ENST00000559720	ENSG00000166710
ENST00000544417	ENSG00000166710
ENST00000561424	ENSG00000166710
ENST00000559916	ENSG00000166710
ENST00000349264	ENSG00000166710
ENST00000557901	ENSG00000166710
ENST00000559907	ENSG00000166710
ENST00000560681	ENSG00000166710
ENST00000632133	ENSG00000166710
ENST00000559220	ENSG00000166710
ENST00000561139	ENSG00000166710
ENST00000560556	ENSG00000166710
ENST00000623550	ENSG00000166710
ENST00000560141	ENSG00000185880
ENST00000560554	ENSG00000185880
ENST00000559315	ENSG00000185880
ENST00000561237	ENSG00000185880
ENST00000561170	ENSG00000185880
ENST00000561335	ENSG00000259231
ENST00000560488	ENSG00000140263
ENST00000559562	ENSG00000140263
ENST00000558574	ENSG00000140263
ENST00000323030	ENSG00000140274
ENST00000350243	ENSG00000140274
ENST00000491993	ENSG00000140274
ENST00000558322	ENSG00000137857
ENST00000558991	ENSG00000137857
ENST00000559219	ENSG00000137857
ENST00000557893	ENSG00000137857
ENST00000558446	ENSG00000137857
ENST00000559716	ENSG00000137857
ENST00000559221	ENSG00000137857
ENST00000558744	ENSG00000137857
ENST00000559924	ENSG00000137860
ENST00000560767	ENSG00000137860
ENST00000617932	ENSG00000275672
ENST00000525552	ENSG00000171763
ENST00000533199	ENSG00000171763
ENST00000533841	ENSG00000171763
ENST00000396650	ENSG00000166920
ENST00000344300	ENSG00000166920
ENST00000559960	ENSG00000259354
ENST00000495658	ENSG00000179362
ENST00000557965	ENSG00000259681
ENST00000565997	ENSG00000137767
ENST00000558258	ENSG00000259740
ENST00000559196	ENSG00000137872
ENST00000558431	ENSG00000137872
ENST00000560006	ENSG00000137872
ENST00000558370	ENSG00000259730
ENST00000482911	ENSG00000188467
ENST00000559723	ENSG00000074803
ENST00000558805	ENSG00000074803
ENST00000558367	ENSG00000128951
ENST00000561350	ENSG00000128951
ENST00000558061	ENSG00000259705
ENST00000623211	ENSG00000259700
ENST00000530028	ENSG00000255302
ENST00000559620	ENSG00000259602
ENST00000560290	ENSG00000259500
ENST00000557910	ENSG00000259656
ENST00000560528	ENSG00000156958
ENST00000560270	ENSG00000140285
ENST00000557968	ENSG00000104047
ENST00000561188	ENSG00000104047
ENST00000560735	ENSG00000104047
ENST00000558657	ENSG00000259388
ENST00000560375	ENSG00000259188
ENST00000558150	ENSG00000259188
ENST00000619314	ENSG00000244879
ENST00000560359	ENSG00000244879
ENST00000560847	ENSG00000259465
ENST00000419830	ENSG00000138592
ENST00000558237	ENSG00000259684
ENST00000558317	ENSG00000259773
ENST00000561004	ENSG00000081014
ENST00000561147	ENSG00000259378
ENST00000561397	ENSG00000081014
ENST00000559672	ENSG00000259306
ENST00000558785	ENSG00000259194
ENST00000464150	ENSG00000186417
ENST00000561194	ENSG00000186417
ENST00000559977	ENSG00000259668
ENST00000560727	ENSG00000259668
ENST00000559173	ENSG00000259668
ENST00000558994	ENSG00000259377
ENST00000561300	ENSG00000128872
ENST00000560725	ENSG00000138594
ENST00000558666	ENSG00000138594
ENST00000561136	ENSG00000138594
ENST00000561207	ENSG00000259398
ENST00000558343	ENSG00000259178
ENST00000559825	ENSG00000259327
ENST00000560613	ENSG00000259709
ENST00000566344	ENSG00000260618
ENST00000624468	ENSG00000280362
ENST00000570158	ENSG00000260937
ENST00000566072	ENSG00000069943
ENST00000563742	ENSG00000069943
ENST00000569823	ENSG00000069943
ENST00000562751	ENSG00000069943
ENST00000570794	ENSG00000261652
ENST00000561155	ENSG00000259180
ENST00000559142	ENSG00000151575
ENST00000559546	ENSG00000151575
ENST00000621974	ENSG00000276524
ENST00000561454	ENSG00000140262
ENST00000560191	ENSG00000140262
ENST00000560948	ENSG00000140262
ENST00000620766	ENSG00000247982
ENST00000501726	ENSG00000247982
ENST00000502027	ENSG00000247982
ENST00000613170	ENSG00000247982
ENST00000564843	ENSG00000260172
ENST00000621477	ENSG00000276772
ENST00000569945	ENSG00000137878
ENST00000494490	ENSG00000255529
ENST00000464277	ENSG00000255529
ENST00000567643	ENSG00000255529
ENST00000464308	ENSG00000255529
ENST00000562260	ENSG00000255529
ENST00000559684	ENSG00000259285
ENST00000559443	ENSG00000103569
ENST00000559334	ENSG00000259600
ENST00000560711	ENSG00000259379
ENST00000558717	ENSG00000259671
ENST00000561202	ENSG00000259476
ENST00000560664	ENSG00000166035
ENST00000560594	ENSG00000259250
ENST00000560378	ENSG00000259402
ENST00000452467	ENSG00000225798
ENST00000558977	ENSG00000157450
ENST00000559077	ENSG00000157450
ENST00000560216	ENSG00000157450
ENST00000560080	ENSG00000157450
ENST00000561077	ENSG00000157456
ENST00000559301	ENSG00000157456
ENST00000307144	ENSG00000171989
ENST00000557895	ENSG00000157470
ENST00000560022	ENSG00000157470
ENST00000560118	ENSG00000157470
ENST00000558900	ENSG00000157470
ENST00000560585	ENSG00000140297
ENST00000559626	ENSG00000140297
ENST00000559657	ENSG00000259573
ENST00000396057	ENSG00000171956
ENST00000558693	ENSG00000171956
ENST00000558104	ENSG00000259482
ENST00000561413	ENSG00000259482
ENST00000558630	ENSG00000259591
ENST00000558572	ENSG00000259575
ENST00000561182	ENSG00000259530
ENST00000561386	ENSG00000259284
ENST00000558368	ENSG00000259251
ENST00000355522	ENSG00000198535
ENST00000561701	ENSG00000261296
ENST00000568092	ENSG00000261296
ENST00000474847	ENSG00000171914
ENST00000559908	ENSG00000171914
ENST00000467297	ENSG00000171914
ENST00000559174	ENSG00000171914
ENST00000557900	ENSG00000259727
ENST00000610733	ENSG00000140416
ENST00000560679	ENSG00000140416
ENST00000558400	ENSG00000140416
ENST00000561395	ENSG00000140416
ENST00000561242	ENSG00000140416
ENST00000558072	ENSG00000140416
ENST00000559108	ENSG00000140416
ENST00000558910	ENSG00000140416
ENST00000560131	ENSG00000140416
ENST00000413507	ENSG00000103642
ENST00000557972	ENSG00000103642
ENST00000559276	ENSG00000140455
ENST00000558925	ENSG00000140455
ENST00000558218	ENSG00000140455
ENST00000561381	ENSG00000140455
ENST00000559718	ENSG00000140455
ENST00000560202	ENSG00000140455
ENST00000360587	ENSG00000197361
ENST00000534939	ENSG00000197361
ENST00000560325	ENSG00000197361
ENST00000558050	ENSG00000259351
ENST00000559401	ENSG00000028528
ENST00000559961	ENSG00000028528
ENST00000560861	ENSG00000028528
ENST00000557789	ENSG00000157734
ENST00000325881	ENSG00000157734
ENST00000561334	ENSG00000157734
ENST00000558466	ENSG00000157734
ENST00000560607	ENSG00000157734
ENST00000560945	ENSG00000157734
ENST00000560997	ENSG00000157734
ENST00000557834	ENSG00000103671
ENST00000558442	ENSG00000103671
ENST00000558443	ENSG00000259682
ENST00000611260	ENSG00000166839
ENST00000334287	ENSG00000186198
ENST00000432196	ENSG00000234438
ENST00000624437	ENSG00000074696
ENST00000561763	ENSG00000074696
ENST00000539516	ENSG00000074621
ENST00000505666	ENSG00000074621
ENST00000532293	ENSG00000166938
ENST00000562314	ENSG00000166938
ENST00000564309	ENSG00000174442
ENST00000561583	ENSG00000174442
ENST00000562645	ENSG00000174442
ENST00000569489	ENSG00000174442
ENST00000612349	ENSG00000137834
ENST00000558937	ENSG00000137834
ENST00000604293	ENSG00000270490
ENST00000617013	ENSG00000277152
ENST00000560424	ENSG00000166949
ENST00000558763	ENSG00000166949
ENST00000560790	ENSG00000103599
ENST00000559172	ENSG00000103599
ENST00000342683	ENSG00000189227
ENST00000560041	ENSG00000189227
ENST00000557807	ENSG00000189227
ENST00000560547	ENSG00000189227
ENST00000560086	ENSG00000137764
ENST00000558213	ENSG00000259512
ENST00000554054	ENSG00000188779
ENST00000380035	ENSG00000188779
ENST00000568867	ENSG00000260109
ENST00000564009	ENSG00000033800
ENST00000567417	ENSG00000033800
ENST00000563996	ENSG00000033800
ENST00000611270	ENSG00000033800
ENST00000570067	ENSG00000169018
ENST00000566008	ENSG00000169018
ENST00000603171	ENSG00000271232
ENST00000561467	ENSG00000258484
ENST00000611559	ENSG00000273851
ENST00000525163	ENSG00000255346
ENST00000529367	ENSG00000255346
ENST00000559914	ENSG00000212766
ENST00000559500	ENSG00000138604
ENST00000558269	ENSG00000259504
ENST00000560042	ENSG00000137807
ENST00000558303	ENSG00000137807
ENST00000560125	ENSG00000137807
ENST00000559944	ENSG00000137807
ENST00000260379	ENSG00000137818
ENST00000357790	ENSG00000137818
ENST00000487304	ENSG00000137818
ENST00000560274	ENSG00000137818
ENST00000488122	ENSG00000137818
ENST00000498938	ENSG00000245750
ENST00000559477	ENSG00000245750
ENST00000560853	ENSG00000259703
ENST00000558385	ENSG00000259703
ENST00000558226	ENSG00000259503
ENST00000630100	ENSG00000281264
ENST00000629082	ENSG00000280515
ENST00000558429	ENSG00000259532
ENST00000558927	ENSG00000259470
ENST00000558032	ENSG00000137821
ENST00000560755	ENSG00000137821
ENST00000558271	ENSG00000137821
ENST00000561131	ENSG00000137821
ENST00000562681	ENSG00000260586
ENST00000617575	ENSG00000278570
ENST00000621098	ENSG00000278570
ENST00000562658	ENSG00000260037
ENST00000563041	ENSG00000260037
ENST00000561834	ENSG00000260037
ENST00000567598	ENSG00000260339
ENST00000341689	ENSG00000187806
ENST00000568167	ENSG00000187806
ENST00000567679	ENSG00000187806
ENST00000566063	ENSG00000166233
ENST00000562891	ENSG00000166233
ENST00000563310	ENSG00000166233
ENST00000566291	ENSG00000260534
ENST00000563214	ENSG00000260144
ENST00000563464	ENSG00000260672
ENST00000569853	ENSG00000259909
ENST00000568532	ENSG00000215186
ENST00000569151	ENSG00000140463
ENST00000566197	ENSG00000140463
ENST00000568535	ENSG00000140463
ENST00000566745	ENSG00000260898
ENST00000558485	ENSG00000067141
ENST00000558807	ENSG00000067141
ENST00000558886	ENSG00000067141
ENST00000558742	ENSG00000259650
ENST00000557981	ENSG00000259650
ENST00000561176	ENSG00000103855
ENST00000557951	ENSG00000103855
ENST00000559978	ENSG00000103855
ENST00000559465	ENSG00000103855
ENST00000562031	ENSG00000260469
